paper_id,title,year,authors,venue,url,abstract,abstract_clean
cdeb64366e12847fb03f687ac329f26815272b96,Resisting Multiple Advanced Persistent Threats via Hypergame-Theoretic Defensive Deception,2023,Zelin Wan; Jin-Hee Cho; Mu Zhu; Ahmed H. Anwar; Charles A. Kamhoua; Munindar P. Singh,IEEE Transactions on Network and Service Management,https://ieeexplore.ieee.org/ielx7/4275028/5699970/10040491.pdf,"Existing defensive deception (DD) approaches apply game theory, assuming that an attacker and defender play the same, full game with all possible strategies. However, in deceptive settings, players may have different beliefs about the game itself. Such structural uncertainty is not naturally handled in traditional game theory. In this work, we formulate an attack-defense hypergame where multiple advanced persistent threat (APT) attackers and a single defender play a repeated game with different perceptions. The hypergame model systematically evaluates how various DD strategies can defend proactively against APT attacks. We present an adaptive method to select an optimal defense strategy using hypergame theory for strategic defense as well as machine learning for adaptive defense. We conducted in-depth experiments to analyze the performance of the eight schemes including ours, baselines, and existing counterparts. We found the DD strategies showed their highest advantages when the hypergame and machine learning are considered in terms of reduced false positives and negatives of the NIDS, system lifetime, and players’ perceived uncertainties and utilities. We also analyze the Hyper Nash Equilibrium of given hypergames and discuss the key findings and insights behind them.",defensive deception approach game theory assume attacker play full game possible strategy deceptive setting player may belief game structural uncertainty naturally handle traditional game theory formulate attack-defense hypergame advance persistent apt attacker single play repeat game perception hypergame systematically evaluate strategy defend proactively apt attack adaptive select optimal strategy hypergame theory strategic well machine learn adaptive conduct in-depth experiment eight scheme baseline counterpart find strategy show highest advantage hypergame machine learn consider term reduce false positive negative nids lifetime player perceive uncertainty utility hyper nash equilibrium give hypergames discus key finding insight behind
50e648253c50d5bac6e7bf4f5c3aec64b3234266,TBDetector: Transformer-Based Detector for Advanced Persistent Threats with Provenance Graph,2023,Nan Wang; Xuezhi Wen; Dalin Zhang; Xibin Zhao; Jiahui Ma; Mengxia Luo; Sen Nie; Shi Wu; Jiqiang Liu,arXiv.org,http://arxiv.org/pdf/2304.02838,"APT detection is difficult to detect due to the long-term latency, covert and slow multistage attack patterns of Advanced Persistent Threat (APT). To tackle these issues, we propose TBDetector, a transformer-based advanced persistent threat detection method for APT attack detection. Considering that provenance graphs provide rich historical information and have the powerful attacks historic correlation ability to identify anomalous activities, TBDetector employs provenance analysis for APT detection, which summarizes long-running system execution with space efficiency and utilizes transformer with self-attention based encoder-decoder to extract long-term contextual features of system states to detect slow-acting attacks. Furthermore, we further introduce anomaly scores to investigate the anomaly of different system states, where each state is calculated with an anomaly score corresponding to its similarity score and isolation score. To evaluate the effectiveness of the proposed method, we have conducted experiments on five public datasets, i.e., streamspot, cadets, shellshock, clearscope, and wget_baseline. Experimental results and comparisons with state-of-the-art methods have exhibited better performance of our proposed method.",apt difficult due long-term latency covert slow multistage pattern advance persistent apt tackle issue tbdetector transformer-based advance persistent apt consider provenance graph rich historical powerful attack historic correlation ability identify anomalous activity tbdetector employ provenance apt summarize long-running execution space efficiency utilize transformer self-attention encoder-decoder extract long-term contextual feature state slow-acting attack introduce anomaly score investigate anomaly state calculate anomaly score correspond similarity score isolation score effectiveness conduct experiment five public datasets streamspot cadet shellshock clearscope result comparison state-of-the-art method exhibit better
97b341e28dacf7bcbc68f83192597061bee7bdbe,A Federated Learning Approach for Multi-stage Threat Analysis in Advanced Persistent Threat Campaigns,2024,Florian Nelles; Abbas Yazdinejad; A. Dehghantanha; R. Parizi; Gautam Srivastava,arXiv.org,https://www.semanticscholar.org/paper/97b341e28dacf7bcbc68f83192597061bee7bdbe,"Multi-stage threats like advanced persistent threats (APT) pose severe risks by stealing data and destroying infrastructure, with detection being challenging. APTs use novel attack vectors and evade signature-based detection by obfuscating their network presence, often going unnoticed due to their novelty. Although machine learning models offer high accuracy, they still struggle to identify true APT behavior, overwhelming analysts with excessive data. Effective detection requires training on multiple datasets from various clients, which introduces privacy issues under regulations like GDPR. To address these challenges, this paper proposes a novel 3-phase unsupervised federated learning (FL) framework to detect APTs. It identifies unique log event types, extracts suspicious patterns from related log events, and orders them by complexity and frequency. The framework ensures privacy through a federated approach and enhances security using Paillier's partial homomorphic encryption. Tested on the SoTM 34 dataset, our framework compares favorably against traditional methods, demonstrating efficient pattern extraction and analysis from log files, reducing analyst workload, and maintaining stringent data privacy. This approach addresses significant gaps in current methodologies, offering a robust solution to APT detection in compliance with privacy laws.",multi-stage threat like advance persistent threat apt pose severe risk steal destroy infrastructure challenge apts vector evade signature-based obfuscate presence often go unnoticed due novelty machine learn model offer still struggle identify true apt behavior overwhelm analyst excessive require train datasets client introduce privacy issue regulation like gdpr challenge propose phase unsupervised federate learn apts identify unique event type extract suspicious pattern relate event order complexity frequency ensure privacy federate enhance paillier partial homomorphic encryption test sotm dataset compare favorably traditional method demonstrate pattern extraction file reduce analyst workload maintain stringent privacy address gap current methodology offer robust apt compliance privacy law
3009759dac0627c92d6567f1b0428c912144fd19,A Method of Advanced Persistent Threat Data Processing Based on Ensemble Learning,2024,Xuelong Wang; Xin Zheng; Yan Tu,International Conference on the Software Process,https://www.semanticscholar.org/paper/3009759dac0627c92d6567f1b0428c912144fd19,"Finding the features with the highest correlation degree in the source APT data from network security devices is essential for preprocessing the data in order to train models that will increase the accuracy of APT attack classification. The preprocessing, cleaning, and feature transformation of the dataset are the first steps in the application of data mining techniques in this work. VarianceThreshold is ultimately chosen for feature selection to create the optimal feature subset after a range of feature selection techniques are used for experimental comparison. The best feature subset is then used to compare and evaluate several machine learning algorithms, and by integrating ensemble learning methods, the VT-stacking model is recommended. The experimental results demonstrate that the VT-stacking model developed in this paper achieves 97.3% accuracy in categorizing APT assaults after preprocessing the APT data.",find feature highest correlation degree source apt device essential preprocessing order train model increase apt classification preprocessing clean feature transformation dataset first step application mine technique variancethreshold ultimately choose feature selection create optimal feature subset range feature selection technique comparison best feature subset compare several machine learn algorithm integrate ensemble learn method vt-stacking recommend result vt-stacking develop achieve categorize apt assault preprocessing apt
4190e507be50389fc2a8b65da531e286b87b3b58,A Novel Network Forensic Framework for Advanced Persistent Threat Attack Attribution Through Deep Learning,2024,Yangyang Mei; Weihong Han; Shudong Li; Kaihan Lin; Z. Tian; Shumei Li,IEEE transactions on intelligent transportation systems (Print),https://www.semanticscholar.org/paper/4190e507be50389fc2a8b65da531e286b87b3b58,"The Internet now plays a pivotal role in the social and economic landspace, providing individuals and businesses with access to essential daily services and tasks. However, it has also become a breeding ground for conflicts. Advanced Persistent Threats (APTs) pose a formidable chanllenge when directed at organizations and governments, exposing the entire network to substantial security risks. Employing network fornesics for attributing cyber-attacks and acquiring timely, credible forensic results is a fundamental challenge in maintaining cyber security. This paper introduces a Deep Learning-based network forensics framework for digitally identifying and tracking network attacks, providing a comprehensive overview of the network forensics process. Specifically, we extract network traffic and employ encryption to ensure the integrity and security of data. Subsequently, we apply feature filtering techniques to retain essential traceability information, and Deep Learning model parameters are automatically optimized using hyperparameter optimization techniques. Lastly, we develop a Multi-Layer Perceptual Deep Neural Network (MLP DNN) model with perceptual capabilities for detecting anomalous events within the network. We evaluated the framework’s effectiveness using the UNSW-NB15 dataset. The experiments demonstrate that the proposed framework is applicable to APT attack forensics scenarios. In comparison to other AI methods, our framework excels in discovering and tracking network attack events with high performance.",internet play pivotal role social economic landspace provide individual business access essential daily service task breed grind conflict advance persistent threat apts pose formidable chanllenge direct organization government expose entire substantial risk employ fornesics attribute cyber-attacks acquire timely credible forensic result fundamental maintain introduce deep learning-based forensics digitally identify track attack provide comprehensive overview forensics process specifically extract traffic employ encryption ensure integrity subsequently feature filter technique retain essential traceability deep learn parameter automatically optimize hyperparameter optimization technique lastly develop multi-layer perceptual deep neural mlp dnn perceptual capability detect anomalous event within evaluate effectiveness unsw-nb15 dataset experiment applicable apt forensics scenario comparison method excel discover track event
ae23792dc55c3089db45ae934b12c3437cc4fb8a,"A Survey on Advanced Persistent Threat Detection: A Unified Framework, Challenges, and Countermeasures",2024,Bo Zhang; Yansong Gao; Boyu Kuang; Changlong Yu; Anmin Fu; Willy Susilo,ACM Computing Surveys,https://dl.acm.org/doi/pdf/10.1145/3700749,"In recent years, frequent Advanced Persistent Threat (APT) attacks have caused disastrous damage to critical facilities, leading to severe information leakages, economic losses, and even social disruptions. Via sophisticated, long-term, and stealthy network intrusions, APT attacks are often beyond the capabilities of traditional intrusion detection methods. Existing methods employ various techniques to enhance APT detection at different stages, but this makes it difficult to fairly and objectively evaluate the capability, value, and orthogonality of available techniques. Overly focusing on hardening specific APT detection stages cannot address some essential challenges from a global perspective, which would result in severe consequences. To holistically tackle this problem and explore effective solutions, we abstract a unified framework that covers the complete process of APT attack detection, with standardized summaries of state-of-the-art solutions and analysis of feasible techniques. Further, we provide an in-depth discussion of the challenges and countermeasures faced by each component of the detection framework. In addition, we comparatively analyze public datasets and outline the capability criteria to provide a reference for standardized evaluations. Finally, we discuss insights into potential areas for future research.",year frequent advance persistent apt attack cause disastrous damage facility lead severe leakage economic loss even social disruption via sophisticate long-term stealthy intrusion apt attack often beyond capability traditional intrusion method method employ technique enhance apt stag make difficult fairly objectively capability value orthogonality available technique overly focus harden specific apt stag cannot essential challenge global perspective would severe consequence holistically tackle explore solution abstract unify cover complete process apt standardize summary state-of-the-art solution feasible technique in-depth discussion challenge countermeasure face component addition comparatively public datasets outline capability criterion reference standardize evaluation finally discus insight potential area future
a96405c934160861223afbc212056fddadf1a67b,A systematic literature review on advanced persistent threat behaviors and its detection strategy,2024,Nurul Mat; Norziana Jamil; Yunus Yusoff; M. L. M. Kiah,Journal of Cybersecurity,https://academic.oup.com/cybersecurity/article-pdf/10/1/tyad023/54934422/tyad023.pdf,"Advanced persistent threats (APTs) pose significant security-related challenges to organizations owing to their sophisticated and persistent nature, and are inimical to the confidentiality, integrity, and availability of organizational information and services. This study systematically reviews the literature on methods of detecting APTs by comprehensively surveying research in the area, identifying gaps in the relevant studies, and proposing directions for future work. The authors provide a detailed analysis of current methods of APT detection that are based on multi-stage attack-related behaviors. We adhered to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines and conducted an extensive search of a variety of databases. A total of 45 studies, encompassing sources from both academia and the industry, were considered in the final analysis. The findings reveal that APTs have the capability to laterally propagate and achieve their objectives by identifying and exploiting existing systemic vulnerabilities. By identifying shortcomings in prevalent methods of APT detection, we propose integrating the multi-stage attack-related behaviors of APTs with the assessment of the presence of vulnerabilities in the network and their susceptibility to being exploited in order to improve the accuracy of their identification. Such an improved approach uses vulnerability scores and probability metrics to determine the probable sequence of targeted nodes, and visualizes the path of APT attacks. This technique of advanced detection enables the early identification of the most likely targets, which, in turn, allows for the implementation of proactive measures to prevent the network from being further compromised. The research here contributes to the literature by highlighting the importance of integrating multi-stage attack-related behaviors, vulnerability assessment, and techniques of visualization for APT detection to enhance the overall security of organizations.",advance persistent threat apts pose security-related challenge organization owe sophisticate persistent nature inimical confidentiality integrity availability organizational service systematically review literature method detect apts comprehensively survey area identify gap relevant study propose direction future author detail current method apt multi-stage attack-related behavior adhere prefer report item systematic review meta-analyses prisma guideline conduct extensive search variety database total study encompass source academia industry consider final finding reveal apts capability laterally propagate objective identify exploit systemic vulnerability identify shortcoming prevalent method apt integrate multi-stage attack-related behavior apts assessment presence vulnerability susceptibility exploit order identification improve use vulnerability score probability metric determine probable sequence target nod visualize path apt attack advance enable early identification likely target turn allow implementation proactive measure prevent compromise contribute literature highlight importance integrate multi-stage attack-related behavior vulnerability assessment technique visualization apt enhance overall organization
c9527beea1ac513412f9db0ea8f73d21063874ec,ADAPT: Adaptive Camouflage Based Deception Orchestration For Trapping Advanced Persistent Threats,2024,Venkata Sai Charan Putrevu; Subhasis Mukhopadhyay; Subhajit Manna; Nanda Rani; Ansh Vaid; Hrushikesh Chunduri; Mohan Anand Putrevu; S. Shukla,DTRAP,https://dl.acm.org/doi/pdf/10.1145/3651991,"Honeypots serve as a valuable deception technology, enabling security teams to gain insights into the behaviour patterns of attackers and investigate cyber security breaches. However, traditional honeypots prove ineffective against advanced adversaries like Advanced Persistent Threats (APT) groups due to their evasion tactics and awareness of typical honeypot solutions. This article emphasises the need to capture these attackers for enhanced threat intelligence, detection, and protection. To address this, we propose the design and deployment of a customized honeypot network based on adaptive camouflaging techniques. Our work focuses on orchestrating a behavioral honeypot network tailored for three APT groups, with strategically positioned attack paths aligning with their tactics, techniques, and procedures, covering all cyber kill chain phases. We introduce a novel approach, deploying a camouflaged chatterbox application within the honeypot network. This application offers a regular chat interface while periodically tracking attacker activity by enabling periodic log transfers. Deployed for 100 days, our orchestrated honeypot recorded 13,906,945 hits from 4,238 unique IP addresses. Our approach categorizes attackers, discerning varying levels of sophistication, and identifies attacks from Hong Kong with similarities to known Chinese threat groups. This research significantly advances honeypot technology and enhances the understanding of sophisticated threat actors’ strategies in real operating networks.",honeypot serve valuable deception technology enable team gain insight behaviour pattern attacker investigate breach traditional honeypot prove ineffective advance adversary like advance persistent threat apt group due evasion tactic awareness typical honeypot solution article emphasise need capture attacker enhance intelligence design deployment customize honeypot adaptive camouflage technique focus orchestrate behavioral honeypot tailor three apt group strategically position path align tactic technique procedure cover kill chain phase introduce deploy camouflage chatterbox application within honeypot application offer regular chat interface periodically track attacker activity enable periodic transfer deploy day orchestrate honeypot record hit unique address categorize attacker discern vary level sophistication identify attack hong kong similarity know chinese group significantly advance honeypot technology enhance understand sophisticate actor strategy operate network
96bc589521b3ba4a99ad1797bde84afc24928cfa,"Advanced Persistent Threat Attack Detection Systems: A Review of Approaches, Challenges, and Trends",2024,Robin Buchta; Georgios Gkoktsis; Felix Heine; Carsten Kleiner,Digital Threats: Research and Practice,https://doi.org/10.1145/3696014,"Advanced persistent threat (APT) attacks present a significant challenge for any organization, as they are difficult to detect due to their elusive nature and characteristics. In this article, we conduct a comprehensive literature review to investigate the various APT attack detection systems and approaches and classify them based on their threat model and detection method. Our findings reveal common obstacles in APT attack detection, such as correctly attributing anomalous behavior to APT attack activities, limited availability of public datasets and inadequate evaluation methods, challenges with detection procedures, and misinterpretation of requirements. Based on our findings, we propose a reference architecture to enhance the comparability of existing systems and provide a framework for classifying detection systems. In addition, we look in detail at the problems encountered in current evaluations and other scientific gaps, such as a neglected consideration of integrating the systems into existing security architectures and their adaptability and durability. While no one-size-fits-all solution exists for APT attack detection, this review shows that graph-based approaches hold promising potential. However, further research is required for real-world usability, considering the systems’ adaptability and explainability.",advance persistent apt attack organization difficult due elusive nature characteristic article conduct comprehensive literature review investigate apt system approach classify finding reveal common obstacle apt correctly attribute anomalous behavior apt activity limit availability public datasets inadequate method challenge procedure misinterpretation requirement finding reference architecture enhance comparability system classify system addition look detail problem encounter current evaluation scientific gap neglect consideration integrate system architecture adaptability durability one-size-fits-all exist apt review show graph-based approach hold promise potential require real-world usability consider system adaptability explainability
6d47268315959ab431de4316a1363215cfe712f0,Advanced Persistent Threat Group Correlation Analysis via Attack Behavior Patterns and Rough Sets,2024,Jingwen Li; Jianyi Liu; Ru Zhang,Electronics,https://www.mdpi.com/2079-9292/13/6/1106/pdf?version=1710754075,"In recent years, advanced persistent threat (APT) attacks have become a significant network security threat due to their concealment and persistence. Correlation analysis of APT groups is vital for understanding the global network security landscape and accurately attributing threats. Current studies on threat attribution rely on experts or advanced technology to identify evidence linking attack incidents to known APT groups. However, there is a lack of research focused on automatically discovering potential correlations between APT groups. This paper proposes a method using attack behavior patterns and rough set theory to quantify APT group relevance. It extracts two types of features from threat intelligence: APT attack objects and behavior features. To address the issues of inconsistency and limitations in threat intelligence, this method uses rough set theory to model APT group behavior and designs a link prediction method to infer correlations among APT groups. Experimental results on publicly available APT analysis reports show a correlation precision of 90.90%. The similarity coefficient accurately reflects the correlation strength, validating the method’s efficacy and accuracy.",year advance persistent apt attack due concealment persistence correlation apt group vital understand global landscape accurately attribute threat current study attribution rely expert advance technology identify evidence link incident know apt group lack focus automatically discover potential correlation apt group propose behavior pattern rough theory quantify apt group relevance extract two type feature intelligence apt object behavior feature issue inconsistency limitation intelligence use rough theory apt group behavior design link prediction infer correlation among apt group result publicly available apt report correlation precision similarity coefficient accurately reflect correlation strength validate efficacy
2878f0e7ddb672d101772ba3eeab314cfbaa223b,Aviator: A MITRE Emulation Plan-Derived Living Dataset for Advanced Persistent Threat Detection and Investigation,2024,Qi Liu; Kaibin Bao; V. Hagenmeyer,BigData Congress [Services Society],https://www.semanticscholar.org/paper/2878f0e7ddb672d101772ba3eeab314cfbaa223b,"With the growing trend for developing new detection and investigation systems for Advanced Persistent Threat (APT), the urgent issue of lacking sound and authentic datasets becomes more visible. New datasets for research on APT detection and investigation have been released over the past few years in an accelerated manner. Yet, our examination of the existing datasets yields the finding that the gap between these datasets’ attack scenarios and real-world APT attacks is significant. Recognizing the flaws of prior datasets particularly in terms of attack scenario complexity and authenticity, we develop a novel sound dataset called Aviator, which is backed by MITRE emulation plans. The well-known organization MITRE has released nearly a dozen emulation plans, which closely reproduce APT groups’ real-world attack campaigns observed in the past. However MITRE has not published any datasets. Thus, we resort to stringently implementing these emulation plans. Further, we extend these emulation plans to include an industrial control system and attack steps on it, mimicking APT groups most known for their attacks against critical infrastructures in the past. Comparing to existing datasets, our dataset Aviator has the highest attack scenario complexity and authenticity. Moreover, Aviator is designed with dataset operability, usability, reproducibility and extensibility in mind, for which existing datasets lag far behind. That is, along with the Aviator dataset, we also provide log shipping tools, log parsing tools, and logging configuration files to encourage other researchers to make their own datasets, which may better suit the evaluation of their detection systems. Besides, we would add more log types in future versions of our dataset Aviator. We are committed to maintaining Aviator as a living dataset.",grow trend develop investigation system advance persistent apt urgent lack sound authentic datasets become visible datasets apt investigation release past year accelerate manner yet examination datasets yield find gap datasets scenario real-world apt attack recognize flaw prior datasets particularly term scenario complexity authenticity develop sound dataset call aviator back mitre emulation plan well-known organization mitre release nearly dozen emulation plan closely reproduce apt group real-world campaign observe past mitre publish datasets resort stringently implement emulation plan extend emulation plan industrial control step mimic apt group know attack infrastructure past compare datasets dataset aviator highest scenario complexity authenticity aviator design dataset operability usability reproducibility extensibility mind datasets lag far behind along aviator dataset ship tool parse tool log configuration file encourage researcher datasets may better suit system besides would add type future version dataset aviator commit maintain aviator live dataset
8e9c49565eb9c53bb999d33f1bc676acf786004c,Chasing the Shadows: TTPs in Action to Attribute Advanced Persistent Threats,2024,Nanda Rani; Bikash Saha; Vikas Maurya; S. K. Shukla,arXiv.org,https://www.semanticscholar.org/paper/8e9c49565eb9c53bb999d33f1bc676acf786004c,"The current state of Advanced Persistent Threats (APT) attribution primarily relies on time-consuming manual processes. These include mapping incident artifacts onto threat attribution frameworks and employing expert reasoning to uncover the most likely responsible APT groups. This research aims to assist the threat analyst in the attribution process by presenting an attribution method named CAPTAIN (Comprehensive Advanced Persistent Threat AttrIbutioN). This novel APT attribution approach leverages the Tactics, Techniques, and Procedures (TTPs) employed by various APT groups in past attacks. CAPTAIN follows two significant development steps: baseline establishment and similarity measure for attack pattern matching. This method starts by maintaining a TTP database of APTs seen in past attacks as baseline behaviour of threat groups. The attribution process leverages the contextual information added by TTP sequences, which reflects the sequence of behaviours threat actors demonstrated during the attack on different kill-chain stages. Then, it compares the provided TTPs with established baseline to identify the most closely matching threat group. CAPTAIN introduces a novel similarity measure for APT group attack-pattern matching that calculates the similarity between TTP sequences. The proposed approach outperforms traditional similarity measures like Cosine, Euclidean, and Longest Common Subsequence (LCS) in performing attribution. Overall, CAPTAIN performs attribution with the precision of 61.36% (top-1) and 69.98% (top-2), surpassing the existing state-of-the-art attribution methods.",current advance persistent threat apt attribution primarily rely time-consuming manual process map incident artifact onto attribution framework employ expert reason uncover likely responsible apt group aim assist analyst attribution process present attribution name captain comprehensive advance persistent attribution apt attribution leverage tactic technique procedure ttps employ apt group past attack captain follow two development step baseline establishment similarity measure pattern match start maintain ttp database apts see past attack baseline behaviour group attribution process leverage contextual add ttp sequence reflect sequence behaviour actor demonstrate kill-chain stag compare provide ttps establish baseline identify closely match group captain introduce similarity measure apt group attack-pattern match calculate similarity ttp sequence outperform traditional similarity measure like cosine euclidean longest common subsequence lcs perform attribution overall captain perform attribution precision top top surpass state-of-the-art attribution method
c6a75cbcaf8376d6c85fa05d12a980acc180f1d1,Defence Mechanism against Advanced Persistent Threat Attack Using Significant Features based Deep Learning Model,2024,S. U; Vinoth Kumar C.N.S.,Journal of Internet Services and Information Security,https://doi.org/10.58346/jisis.2024.i4.016,"The advanced persistent threat (APT) attack is the most frequent and seriously damaging one that can be launched against the target system. This type of malicious activity is deliberate and focused, with specific objectives in mind. The rise of this attack technique poses a significant challenge to the information security systems of various businesses, governments, and organizations. The techniques of utilizing deep learning (DL) or machine learning (ML) methods to evaluate abnormal behaviours and network traffic signs for preventing and detecting APT attacks are becoming popular in recent times. Though, the APT attack detection technique utilizes behaviour evaluation and analysis methods for confronting various problems owing to the absence of distinctive data of attack drives. So, the experimental outcomes display better recognition, it does not bring higher effectiveness in practice. Therefore, this study develops a novel Defence against Advanced Persistent Threat Attack Detection Feature Selection with Deep Learning (DAPTAD-FSDL) Method. The key objective of the DAPTAD-FSDL approach lies in the robust defence against the detection of APT attacks. In the presented DAPTAD-FSDL model, Z-score normalization is performed to change the raw data into a compatible format. Then, the presented DAPTAD-FSDL technique accomplishes the feature selection process using the grey wolf optimizer (GWO) algorithm. Besides, the attention with CNN-BiLSTM model is employed for the defence against the detection of APT attacks. Finally, a multi-objective improved golden jackal optimization algorithm (MIGJOA) is exploited for the optimal hyperparameter adjustment of the A-CNN-BiLSTM model. The experimental analysis of the DAPTAD-FSDL algorithm is tested employing the APT NSL-KDD dataset. The simulation outcomes described the supremacy of the DAPTAD-FSDL technique under different measures.",advance persistent apt frequent seriously damage one launch target malicious activity deliberate focus specific objective mind rise pose system business government organization technique utilize deep learn machine learn method abnormal behaviour traffic sign prevent detect apt attack become popular time though apt utilize behaviour method confront problem owe absence distinctive drive outcome display better recognition bring higher effectiveness practice develop defence advance persistent feature selection deep learn daptad-fsdl key objective daptad-fsdl lie robust defence apt attack daptad-fsdl z-score normalization perform change raw compatible format daptad-fsdl accomplish feature selection process grey wolf optimizer gwo besides attention cnn-bilstm employ defence apt attack finally multi-objective improve golden jackal optimization migjoa exploit optimal hyperparameter adjustment a-cnn-bilstm daptad-fsdl test employ apt nsl-kdd dataset simulation outcome describe supremacy daptad-fsdl measure
a3cbb0140a0a2171ffc5b923cee0f4b1e182bfc3,Genesis of Cyber Threats: Towards Malware-based Advanced Persistent Threat (APT) Attribution,2024,Nanda Rani; Bikash Saha; Ravi Kumar; S. Shukla,"International Conference on Trust, Privacy and Security in Intelligent Systems and Applications",https://www.semanticscholar.org/paper/a3cbb0140a0a2171ffc5b923cee0f4b1e182bfc3,"Advanced Persistent Threat (APT) attribution is a critical task and essential for defensive measure, guiding policy decision, and improving cyber resilience. This research aims to establish a credible connection between APT attack-related malware and the threat groups most likely to be their originators. These malware are usually developed by threat actors who meticulously orchestrate techniques to achieve their objectives. Analyzing these tailored malwares reveals the threat group’s strategic intent, preferred attack vectors, and modus operandi, providing clues about the responsible threat groups. In this study, we conduct experiments to analyze operational behaviours captured from malicious samples, uncovering unique patterns that align with the attack methods of various persistent threat groups. The captured operational behaviours include the modus operandi, in terms of the MITRE ATT&CK framework’s TTP (Tactics, Techniques, and Procedures) and linker timestamp. Among the experiments conducted, the presented method achieves the highest precision of 80.84% in linking a given sample to its corresponding threat group. This presented method demonstrates the feasibility of uncovering associated threat groups from malicious binaries.",advance persistent apt attribution task essential defensive measure guide policy decision improve resilience aim establish credible connection apt attack-related malware group likely originator malware usually develop actor meticulously orchestrate technique objective analyze tailor malwares reveal group strategic intent prefer vector modus operandi provide clue responsible group conduct experiment operational behaviour capture malicious sample uncover unique pattern align method persistent group capture operational behaviour modus operandi term mitre att ttp tactic technique procedure linker timestamp among experiment conduct achieve highest precision link give sample correspond group demonstrate feasibility uncover associate group malicious binary
c91c2dc479e25c52f4d1e5aebfb4ee47d282e4bb,Hybridizing Base-Line 2D-CNN Model with Cat Swarm Optimization for Enhanced Advanced Persistent Threat Detection,2024,Ali M. Bakhiet; Salah A. Aly,2024 International Telecommunications Conference (ITC-Egypt),https://www.semanticscholar.org/paper/c91c2dc479e25c52f4d1e5aebfb4ee47d282e4bb,"In the realm of cyber-security, detecting Advanced Persistent Threats (APTs) remains a formidable challenge due to their stealthy and sophisticated nature. This research paper presents an innovative approach that leverages Convolutional Neural Networks (CNNs) with a 2D baseline model, enhanced by the cutting-edge Cat Swarm Optimization (CSO) algorithm, to significantly improve APT detection accuracy. By seamlessly integrating the 2D-CNN baseline model with CSO, we unlock the potential for unprecedented accuracy and efficiency in APT detection. The results unveil an impressive accuracy score of 98.4%, marking a significant enhancement in APT detection across various attack stages, illuminating a path forward in combating these relentless and sophisticated threats.",realm cyber-security detect advance persistent threat apts remain formidable due stealthy sophisticate nature present innovative leverage convolutional neural network cnns baseline enhance cutting-edge cat swarm optimization cso significantly apt seamlessly integrate baseline cso unlock potential unprecedented efficiency apt result unveil impressive score mark enhancement apt across stag illuminate path forward combat relentless sophisticate threat
1d69d0cb0dec920e1fec7b8044a6032f37610131,Investigation of Machine Learning-Inspired Security Controls Used in Protecting Health Critical Infrastructure from Advanced Persistent Threat Attacks: Review,2024,M. Morolong; Attlee M. Gamundani; F. B. Shava,2024 International Conference on Emerging Trends in Networks and Computer Communications (ETNCC),https://www.semanticscholar.org/paper/1d69d0cb0dec920e1fec7b8044a6032f37610131,"The cybersecurity of National Critical Health Infrastructure is of utmost importance. If its security is not prioritized, it can directly impact the safety and well-being of patients, healthcare professionals, the general public, and the economy of the affected state. National Critical Health Care Infrastructure is a complex system involving multiple components essential for providing quality healthcare services to individuals in a country. To enable seamless access to healthcare services, EMRS have been implemented across the globe and thus cyber physical systems have become the medium of service delivery. With the criticality of these systems in mind, should a cyber-attack occur, all parties dependent on these infrastructures will be negatively affected. There are myriad cyber-attacks, such as advanced persistent threat attacks targeted at critical national infrastructure, which adversely compromise the security of the technologies in such infrastructures. The critical healthcare infrastructure is no different from other cyber physical critical infrastructures and thus has been a target of Advanced Persistent Threat (APT) groups for an extended period now. Machine learning solutions have been used to effectively protect, defend and respond to cyberattacks in software defined networks, SCADA for instance. As a result, this paper intends to ascertain the machine learning-inspired security controls that can be used to protect National Health Care Infrastructure against APT attacks. This review follows a mixed-method systematic literature review to answer the research question. The study's results reveal that machine learning has been majorly employed in detecting APT in critical infrastructure, not health-critical infrastructure and that the resilience of machine learning-inspired security controls has not been thoroughly researched for cyber health care systems. Even though machine learning has been tremendously applied in identifying APT, numerous challenges still exist, such as the data heterogeneity and complex strategies used by the APT groups, making it difficult for conventional security controls to mitigate APTs fully.",cybersecurity national health infrastructure utmost importance prioritize directly impact safety well-being patient healthcare professional general public economy affect national health care infrastructure complex involve component essential provide quality healthcare service individual country seamless access healthcare service emrs implement across globe physical system medium service delivery criticality system mind cyber-attack occur party dependent infrastructure negatively affect myriad cyber-attacks advance persistent attack target national infrastructure adversely compromise technology infrastructure healthcare infrastructure physical infrastructure target advance persistent apt group extend period machine learn solution effectively defend respond cyberattacks software define network scada instance intend ascertain machine learning-inspired control national health care infrastructure apt attack review follow mixed-method systematic literature review answer question result reveal machine learn majorly employ detect apt infrastructure health-critical infrastructure resilience machine learning-inspired control thoroughly research health care system even though machine learn tremendously apply identify apt numerous challenge still exist heterogeneity complex strategy apt group make difficult conventional control mitigate apts fully
